id,name,lat,long
HCM_03774,Nhà Hàng The Brix - Eatery & Bar Lounge,10.8050409,106.7403521
HCM_03775,Cộng Cà Phê,10.8042032,106.7357279
HCM_03776,Nhà Hàng Phổ Đình - Uraetei Yakiniku,10.8019994,106.7385275
HCM_03777,The Coffee House,10.8036583,106.7327832
HCM_03778,Nhà Hàng Kashew Cheese Deli,10.8033937,106.7392197
HCM_03779,Gigamall Thủ Đức,10.8276722,106.721539
HCM_03780,Guta Cafe - Bến Xe Miền Đông Cổng 3,10.8137277,106.7102166
HCM_03781,Nhà hàng Sesan,10.8438197,106.7668993
HCM_03782,Công Viên Chung cư Sunview Town,10.865904,106.7285126
HCM_03783,Nhà hàng Năm Lửa 18,10.8653427,106.7341423
HCM_03784,The Snap Cafe,10.805285,106.7404338
HCM_03785,SSA Sports Center,10.8068271,106.7385906
HCM_03786,Jiangnam Coffee,10.886052,106.7819323
HCM_03787,Chợ Đêm Man Thiện,10.8500849,106.7963248
HCM_03788,Xoăn Coffee - Vòng Xoay Liên Phường,10.8043464,106.7917846
HCM_03789,Làng Nướng Gió Chiều,10.8266977,106.7302676
HCM_03790,Cây Sứ Quán - Phong Cua,10.8236226,106.7318992
HCM_03791,Nhà Hàng Hoa Lộc Vừng,10.8377935,106.7021763
HCM_03792,Quán Hoa Viên 102,10.837341,106.7890457
HCM_03793,Nhà Hàng Bên Sông,10.8296093,106.7330103
HCM_03794,Tiệm Bánh Huỳnh Xuyên,10.8487519,106.7718003
HCM_03795,Rawberry,10.8046769,106.7285742
HCM_03796,Namara Hokkaido,10.8023199,106.7328377
HCM_03797,YEN Sushi & Sake Pub,10.8036114,106.7329637
HCM_03798,Gong Cha Thảo Điền Pearl,10.8015102,106.7331096
HCM_03799,Phuc Long Premium,10.8039153,106.7351901
HCM_03800,Highlands Coffee,10.8647717,106.7594531
HCM_03801,Luna Milk Tea & Coffee,10.8574941,106.7611107
HCM_03802,Panda Coffee & Tea,10.8583753,106.7614245
HCM_03803,Sun Shine Coffee & Tea,10.8583687,106.761556
HCM_03804,Highlands Coffee,10.8586348,106.7588178
HCM_03805,Tiger Sugar,10.8607735,106.7609746
HCM_03806,The Coffee House,10.8567529,106.7644095
HCM_03807,Highlands Coffee,10.8564307,106.7657556
HCM_03808,Phúc Long,10.8554444,106.7559456
HCM_03809,GHILL Coffee,10.8558769,106.7559473
HCM_03810,Cơm Tấm Phúc Lộc Thọ,10.8528995,106.754469
HCM_03811,Terraviva Pizza,10.809014,106.7536967
HCM_03812,Quán Chay Vọng Cát,10.8389613,106.7672396
HCM_03813,Burger King,10.8040701,106.7373667
HCM_03814,Lâu Đài Phố,10.866981,106.7555532
HCM_03815,Lacof Coffee,10.8679214,106.7554486
HCM_03816,Highlands Coffee,10.8684502,106.7760822
HCM_03817,Lotteria,10.8712226,106.7690142
HCM_03818,Highlands Coffee,10.87117,106.7691576
HCM_03819,King BBQ,10.889513,106.7755795
HCM_03820,Spicy Box,10.8891428,106.7756321
HCM_03821,Lẩu Bò Sài Gòn,10.889065,106.7756992
HCM_03822,Highlands Coffee,10.8891195,106.7758909
HCM_03823,Lotteria,10.8897076,106.7757244
HCM_03824,Jollibee,10.8893495,106.7754426
HCM_03825,Com Nieu D2,10.8057205,106.7145761
HCM_03826,Hai Tee Coffee & Tea,10.8650851,106.7615962
HCM_03827,Nhà Hàng Phước Xanh,10.8750611,106.7584236
HCM_03828,Coffee House,10.8470481,106.7601432
HCM_03829,Lux Wine,10.8418449,106.7063487
HCM_03830,Raku Ramen Bar,10.8029796,106.7365072
HCM_03831,Lê Khánh,10.8503159,106.7811273
HCM_03832,ACC Panel miền nam,10.8439581,106.7130531
HCM_03833,Tịệm Nướng Lẩu Cô Chủ Nhỏ,10.8084473,106.7167195
HCM_03834,Bách Việt 9999,10.8277812,106.7313756
HCM_03835,Hotel Tân Thiên Hương,10.8456706,106.7460109
HCM_03836,Pingu's Burger,10.8092321,106.7339752
HCM_03837,Parkhaus Thao Dien,10.8015856,106.7286936
HCM_03838,Hue Cafe,10.8036984,106.7338951
HCM_03839,Morning Coffee,10.8171142,106.7200503
HCM_03840,La Fontaine French Bistrot,10.8151095,106.7272926
HCM_03841,Good morning house,10.8167889,106.7285705
HCM_03842,Nhà hàng,10.8167751,106.7289458
HCM_03843,objoff,10.8116767,106.7348002
HCM_03844,Mixue,10.8016529,106.7123072
HCM_03845,Cú Trên Cây Coffee,10.8040968,106.7214766
HCM_03846,An Tea & Coffee,10.869183,106.7876826
HCM_03847,Feel Coffee & Tea Express,10.8691462,106.7876786
HCM_03848,Bluish Cafe,10.8092487,106.7334551
HCM_03849,Olak Coffee,10.8232689,106.7691683
HCM_03850,Starbucks,10.8051025,106.7518708
HCM_03851,Góc chill cafe,10.8542155,106.7978561
HCM_03852,Chill corner,10.8542674,106.7978822
HCM_03853,Bãi chờ ra ca đi nhậu,10.8534256,106.7965294
HCM_03854,Café UEL,10.8702063,106.7790481
HCM_03855,Du Yên,10.804257,106.7444657
HCM_03856,Bún Đậu Mắm Tôm Gánh Chi Nhánh II,10.8844346,106.7832242
HCM_03857,Nhà hàng Bình An,10.8327857,106.7390281
HCM_03858,Chay Garden,10.8029959,106.7312513
HCM_03859,Zeroism Vegan,10.804863,106.7285272
HCM_03860,Bún đậu Thị Nở (cơ sở 5),10.8854089,106.7824598
HCM_03861,Xinh Xinh,10.848348,106.7708841
HCM_03862,Double Vitamin,10.8486488,106.7717381
HCM_03863,Burger Boss,10.8037221,106.7282779
HCM_03864,"Sạp cá viên chiên, vịt lộn",10.8283613,106.7030962
HCM_03865,Trà Tắc,10.8284189,106.7030742
HCM_03866,"Bánh tráng nướng, hot dog",10.8284017,106.7030722
HCM_03867,Matsuri Japanese Restaurant - Thảo Điền,10.8025169,106.7408288
HCM_03868,Cơm Tấm Kiến Quốc,10.854086,106.7701929
HCM_03869,Nhứt Phở,10.8540611,106.7700132
HCM_03870,Cái Cối,10.8036685,106.7283026
HCM_03871,Cái Tổ Chim,10.8106214,106.7600662
HCM_03872,"The Cloudest - Swim, Dine & Vibe",10.810615,106.7603009
HCM_03873,Râm Ran,10.8018321,106.7291012
HCM_03874,Bếp Nhà Cô Ninh,10.801873,106.7292227
HCM_03875,Kichi-Kichi,10.8023686,106.740211
HCM_03876,Texas Chicken,10.8024031,106.7403894
HCM_03877,Basta Hiro,10.8023963,106.7402701
HCM_03878,Chảo Cá,10.8024631,106.7408739
HCM_03879,Trống Cơm,10.8024447,106.7406922
HCM_03880,Dookki,10.8023612,106.7400925
HCM_03881,Mala Thái,10.8108849,106.7184543
HCM_03882,Tiệm Mì Chay Chan Chan,10.8043354,106.7336341
HCM_03883,Wagwel Feline,10.8047212,106.7402537
HCM_03884,Wagwel Canine,10.8047258,106.7401389
HCM_03885,An's Saigon,10.8061069,106.7322612
HCM_03886,TAO BANH MI CAFE,10.8029248,106.7303513
HCM_03887,Chay Lam,10.8109693,106.7185548
HCM_03888,SA original tea and coffee,10.8091252,106.7080672
HCM_03889,PASTA CLUB,10.8047339,106.7399389
HCM_03890,QUÁN BỤI,10.8029128,106.7385838
HCM_03891,Aramour Coffee Roasters Thao Dien,10.8047856,106.7318676
HCM_03892,Phở Bùi Gia Thảo Điền,10.8030828,106.7318264
HCM_03893,Simple Place,10.8139864,106.7335904
HCM_03894,Pizza 4P's,10.8019711,106.7489422
HCM_03895,Yeshi Taiwanese Kitchen,10.804997,106.7368769
HCM_03896,SOO 秀 COFFEE _ DQ,10.8035894,106.7288214
HCM_03897,MANUKA.MEE,10.8038328,106.7359928
HCM_03898,Sinh Tố - Xuân Thủy,10.8031882,106.7320594
HCM_03899,Taco Place,10.8059103,106.7351238
HCM_03900,Soha plant-based,10.8061023,106.7407569
HCM_03901,Nhá Háng Chay Thiền Trúc,10.8396644,106.7138542
HCM_03902,Yummy Cơm Gà Hải Nam,10.8026808,106.728849
HCM_03903,Nhà Hàng Chay Nhoàn,10.8089617,106.7536087
HCM_03904,Quán chay Diệu Quyên,10.8467031,106.798902
HCM_03905,Zeroism Vegan,10.8038193,106.7283536
HCM_03906,Quán chay Thôi Kệ,10.8462053,106.7967492
HCM_03907,Cơm chay Thiện Tâm,10.8421706,106.7983766
HCM_03908,Lẩu chay Thiện Ý 2,10.8319009,106.7676759
HCM_03909,Cơm chay Phước Thiện,10.8319795,106.7673134
HCM_03910,Nhàn Chay,10.8040116,106.7146671
HCM_03911,Nexus House Retreat Lang Bao Chi,10.8092849,106.7340996
HCM_03912,Panda Garden Hotel & Apartment,10.805168,106.7427342
HCM_03913,Bcons City Hotel,10.893238,106.7930529
HCM_03914,Ristreet,10.8055309,106.7298958
HCM_03915,BOCĀO Basque Izakaya,10.8029885,106.7274172
HCM_03916,Xoài Coffee Èn Tea,10.8800513,106.7708242
HCM_03917,Amavi Kom & Vegan,10.8066811,106.7309352
HCM_03918,The Muse,10.8100244,106.7511472
HCM_03919,DNM Hospitality,10.8041275,106.7301078
HCM_03920,CHOWA HOME by DNM Hospitality,10.8040971,106.7301967
HCM_03921,GO VILLA by DNM Hospitality,10.8018869,106.7346611
HCM_03922,Hủ Tiếu Nam Vang A - Lú,10.8086964,106.7331432
HCM_03923,Căn tin A,10.8513461,106.7710633
HCM_03924,Căn tin KTX,10.8711157,106.7905609
HCM_03925,Cơm Niêu,10.8480772,106.7747877
HCM_03926,Cơm Tư Hùng,10.847712,106.767453
HCM_03927,Công viên sau trường Nguyễn Hữu Huân,10.8472656,106.7681705
HCM_03928,Nhà hàng tiệc cưới EmiPalace,10.8411399,106.7677316
HCM_03929,Mì Hà Lan,10.8485653,106.7703284
HCM_03930,Công viên quận 9,10.8441831,106.7791511
HCM_03931,Trung Nguyên Coffee,10.8493959,106.7721922
HCM_03932,Công viên Thảo Điền,10.8076796,106.7402951
HCM_03933,Giang Quán,10.8467836,106.7231188
HCM_03934,Cà Rốt Cafe,10.8466707,106.7234267
HCM_03935,NiNo Cafe,10.8478797,106.7230474
HCM_03936,KDC Him Lam - Sân chơi,10.8325778,106.7547445
HCM_03937,Trà Tiên Hưởng,10.8016038,106.7144255
HCM_03938,Vincom Plaza Thủ Đức,10.8499711,106.7651648
HCM_03939,Vincom Megamall Thảo Điền,10.8023666,106.740878
HCM_03940,Coastal,10.8074481,106.7460048
HCM_03941,Nhà chế biến thực phẩm,10.8840614,106.7788283
HCM_03942,Công viên Bờ kè Gia Long,10.8981994,106.7014337
HCM_03943,Đài Tưởng niệm Liệt sĩ Cầu Rạch Chiếc,10.8119488,106.7558259
HCM_03944,Nhà Hàng Lubu,10.8077384,106.7335377
HCM_03945,MossCoffee,10.8457755,106.7656543
HCM_03946,Kem Pinocchio,10.8473058,106.7702322
HCM_03947,Nướng Lẩu 3S,10.8275575,106.7191971
HCM_03948,Công viên Tầm Vu,10.8166626,106.7152866
HCM_03949,Cà phê Tím,10.8642759,106.7012122
HCM_03950,Giga Mall Phạm Văn Đồng,10.8278719,106.7216284
HCM_03951,Vườn tượng Danh nhân,10.8705575,106.7794164
HCM_03952,Nhà ăn UEL,10.8713083,106.7776863
HCM_03953,Trung Tâm Thương Mại Estella,10.8017598,106.7485681
HCM_03954,Cantavil Mall,10.8014554,106.7469576
HCM_03955,Ciao Cafe,10.8015455,106.7489245
HCM_03956,Vườn hoa Trường Kiểm sát,10.8477773,106.7932517
HCM_03957,Vườn hoa Nguyễn Thái Bình,10.8720125,106.7885491
HCM_03958,Nhà hàng Mimosa,10.8724503,106.7905938
HCM_03959,Kieu Giang,10.8392288,106.7689841
HCM_03960,Công viên Thống Nhất,10.8450534,106.7691157
HCM_03961,Công viên phường Linh Chiểu,10.8550938,106.7636694
HCM_03962,Công viên Moonlight,10.844981,106.7633984
HCM_03963,Công viên đường số 9,10.856979,106.7683715
HCM_03964,Công viên Thanh niên,10.8484247,106.7879937
HCM_03965,Công viên Phú Đông Citizen,10.8665902,106.755497
HCM_03966,Relax Coffee,10.8153225,106.7781694
HCM_03967,365 Napoli Pizza,10.8046528,106.7356598
HCM_03968,Con Voi,10.8044509,106.7352564
HCM_03969,Al Frescos,10.8041969,106.7355557
HCM_03970,Ashima Mushroom Hotstop,10.8042637,106.7359156
HCM_03971,Olé Saigon Restaurant,10.8094648,106.7304275
HCM_03972,Công viên Dĩ An,10.8981992,106.7670627
HCM_03973,Công viên Nhà nghỉ Công đoàn,10.8184449,106.7181983
HCM_03974,Công viên bờ sông Thanh Đa,10.8181333,106.7156763
HCM_03975,Công viên Thanh Đa,10.8164816,106.7221217
HCM_03976,Villa Sông Sài Gòn,10.8157159,106.7339469
HCM_03977,Nhâm Coffee,10.8007225,106.7069903
HCM_03978,WKND,10.8065107,106.7338292
HCM_03979,Capone’s Chicago Deep Dish Pizza & Street Food,10.8017928,106.7287263
HCM_03980,Nhà khách A11,10.882661,106.7418831
HCM_03981,Trung tâm Nhà hàng Tiệc cưới Hải Yến,10.8862385,106.7370976
HCM_03982,El Gaucho,10.8038622,106.7346268
HCM_03983,Công viên trung tâm HCA,10.8125677,106.7025268
HCM_03984,Công viên KDC Thành Ủy,10.8230928,106.7199528
HCM_03985,Ốc Dì Toàn,10.8031198,106.7153052
HCM_03986,Công Viên Kiến Á Q9,10.8043501,106.7830762
HCM_03987,Trung tâm Hội nghị - Tiệc cưới Claris Palace,10.8471125,106.7209835
HCM_03988,Bing Long Ice cream And Tea,10.8863948,106.7816727
HCM_03989,86 Cafe & Milktea,10.8848521,106.7831681
HCM_03990,Woori Coffee,10.8863641,106.7817276
HCM_03991,Cô Ba Coffee & Tea,10.8866609,106.7815676
HCM_03992,Panda House,10.8864379,106.7817804
HCM_03993,Bún đậu mắm tôm Nem nướng Nha Trnag,10.8865003,106.7816578
HCM_03994,Keybox Kafe,10.88596,106.7823191
HCM_03995,Bún đậu mắm tôm Thằng Bờm 3,10.8862964,106.7818544
HCM_03996,Bánh canh cá lóc Khoai Lang 7,10.88614,106.7818846
HCM_03997,Net SAMURAI Gaming & Coffee,10.8857184,106.7822874
HCM_03998,Daegu,10.8856392,106.782369
HCM_03999,Kôphin Coffee,10.8855356,106.7824304
HCM_04000,Seoul,10.8853616,106.7826525
HCM_04001,Oxy,10.8852362,106.7827611
HCM_04002,Cloud Coffee,10.8849508,106.7830683
HCM_04003,Six Coffee,10.8850886,106.782876
HCM_04004,Be Nuts,10.8032702,106.7317091
HCM_04005,Mì Quảng Bà Cẩm,10.8265082,106.7030636
HCM_04006,Mia Saigon Luxury Boutique Hotel,10.8099887,106.751104
HCM_04007,Bếp,10.8628441,106.7830938
HCM_04008,Phòng khách,10.8628482,106.7830465
HCM_04009,Belgica,10.8167812,106.7324644
HCM_04010,NEW 402 RESTAURANT,10.818831,106.7021604
HCM_04011,Phở Khô,10.8152727,106.7131007
HCM_04012,The Link Café,10.8151488,106.7136886
HCM_04013,Thích ca Phật Đài,10.3746285,107.0705354
HCM_04014,Cổng Khu du lịch Chí Linh,10.3710949,107.1196423
HCM_04015,Mob C,10.3500121,107.069625
HCM_04016,Belly,10.335783,107.0716518
HCM_04017,Cơm Hướng Dương,10.3474676,107.0849796
HCM_04018,Binh Phuong Ho,10.3304184,107.084738
HCM_04019,KFC,10.3392475,107.0714697
HCM_04020,Bistro Nine,10.3488638,107.0727539
HCM_04021,UNO coffee,10.3294411,107.0779697
HCM_04022,Lan Trinh,10.3295363,107.0778103
HCM_04023,Cross,10.3732035,107.06319
HCM_04024,Ganh Hao I,10.3593757,107.0601368
HCM_04025,Rose,10.3532753,107.0638813
HCM_04026,Vuon Pho,10.3530284,107.0645765
HCM_04027,Ganh Hao II,10.3391431,107.0714021
HCM_04028,Phong,10.3373274,107.0914318
HCM_04029,Thanh nam,10.3343804,107.0895574
HCM_04030,Phung ha,10.3340304,107.0897355
HCM_04031,Mekong,10.3339876,107.089645
HCM_04032,Asia hotel,10.3336111,107.0895424
HCM_04033,Tuyet nhi,10.3335327,107.0895007
HCM_04034,Hoang Mai,10.3334567,107.0894716
HCM_04035,Đài Liệt sĩ,10.3489051,107.0927071
HCM_04036,Bạch Dinh,10.3507371,107.0683983
HCM_04037,Hải Hoàng,10.3497666,107.0784077
HCM_04038,Bánh bèo Tuyết Mai,10.3388111,107.0796958
HCM_04039,Phố Bùi Viện,10.3426053,107.075484
HCM_04040,Corner Bar,10.3426966,107.0751938
HCM_04041,Quán 95,10.3449689,107.0769911
HCM_04042,Cao Su,10.3403153,107.0889913
HCM_04043,Chợ Du lịch Vũng Tàu,10.3452023,107.0942967
HCM_04044,Imperial Hotel,10.3439802,107.0948997
HCM_04045,Mũi Đá,10.3392018,107.0709759
HCM_04046,Lotteria,10.3389908,107.0713886
HCM_04047,Khách sạn Sen Biển,10.3405303,107.0739102
HCM_04048,Vườn Đào,10.3680618,107.0811634
HCM_04049,Cafe Merastis,10.357303,107.0864464
HCM_04050,Karaoke Ngọc Giao II,10.3572845,107.086602
HCM_04051,Cá Ông,10.3542057,107.1042156
HCM_04052,Thành Phát 2,10.3867359,107.062057
HCM_04053,Highland Cafe,10.3431992,107.0945966
HCM_04054,Lotteria,10.352804,107.087269
HCM_04055,Manta,10.343923,107.082581
HCM_04056,Chợ Cô Giang,10.3549981,107.0787341
HCM_04057,Cafe Sinh Viên,10.349031,107.081795
HCM_04058,Như Thành,10.348873,107.081714
HCM_04059,Hoa Sen,10.348675,107.081591
HCM_04060,Lộc An,10.349308,107.081897
HCM_04061,Yum Yum,10.348907,107.081733
HCM_04062,T&T,10.34829,107.081258
HCM_04063,Garden III,10.3376918,107.0846435
HCM_04064,Khách sạn Bảo đảm Hàng hải,10.3314029,107.0743041
HCM_04065,Đồ Chiểu Bánh Cuốn,10.349422,107.0775094
HCM_04066,Gazebo,10.3345817,107.0722112
HCM_04067,Mr.Ket,10.340368,107.072845
HCM_04068,BBQ World,10.340656,107.073548
HCM_04069,Ô Cấp,10.3330985,107.0731491
HCM_04070,Ô Cấp 1,10.335003,107.0721776
HCM_04071,Chợ Xóm Lưới,10.3414775,107.0760829
HCM_04072,Bánh bèo Tuyết Mai,10.3396617,107.0793137
HCM_04073,Hoa Hồng,10.3441828,107.0918687
HCM_04074,Sunrise,10.345022,107.079741
HCM_04075,Bún cá Miền Tây,10.344996,107.079551
HCM_04076,Cafe Sambal,10.3491882,107.075018
HCM_04077,Huê Anh,10.3421247,107.0758474
HCM_04078,33 hotel,10.3380362,107.0892209
HCM_04079,Banh cuon,10.369606,107.076704
HCM_04080,Phở Cô Thảo,10.369648,107.076713
HCM_04081,Bò viên Hải Long,10.369734,107.07673
HCM_04082,Bánh khọt Bà Hai,10.34417,107.081469
HCM_04083,Quán 66,10.344071,107.079541
HCM_04084,Phương Nam,10.3303111,107.0859067
HCM_04085,Đồi Dừa,10.3294578,107.0861382
HCM_04086,Gành Hào,10.3611979,107.0607427
HCM_04087,Tháp Xá Lợi,10.3747737,107.070434
HCM_04088,Chon Chon,10.348217,107.075862
HCM_04089,Pizza Hut Ba Cu,10.353763,107.083301
HCM_04090,Urban station,10.35244,107.080597
HCM_04091,69,10.3563558,107.0835888
HCM_04092,Maxim's,10.3663799,107.0851301
HCM_04093,Quán lẩu bò Phát,10.3645939,107.0819051
HCM_04094,Binh An 2,10.3366528,107.0819604
HCM_04095,Phố Coffee,10.3456015,107.0769966
HCM_04096,Tai Nguyen,10.3592889,107.0976898
HCM_04097,Hotel Ming Dang,10.337831,107.0905461
HCM_04098,Tê Giác quán,10.3581194,107.0802381
HCM_04099,Cafe Vũng Tàu,10.3587116,107.0786993
HCM_04100,Dê Ninh Bình,10.3556532,107.0775485
HCM_04101,Khách sạn Công Đoàn,10.342587,107.0780951
HCM_04102,Bánh cuốn nóng,10.3538304,107.0746403
HCM_04103,Hoa Viên,10.3543228,107.0799106
HCM_04104,Lan Rung Spa & Resort,10.3265971,107.0812611
HCM_04105,Hoai An Hotel,10.3365736,107.0839933
HCM_04106,Red Parrot,10.3489233,107.0735273
HCM_04107,Off Shore Bar,10.3503743,107.0733979
HCM_04108,Vạn Chài,10.347995,107.0935497
HCM_04109,Highlands Coffee,10.3461803,107.0765392
HCM_04110,cafe HT,10.3894776,107.1018855
HCM_04111,cafe Ngọc Ánh,10.3895371,107.1019082
HCM_04112,cafe Bụi Trúc,10.389397,107.1018519
HCM_04113,quán Cô Thơm,10.389443,107.1018684
HCM_04114,Banh khot Co Ba,10.3409899,107.0788324
HCM_04115,M & K coffee,10.3424538,107.0764213
HCM_04116,Lien hoa vegetarian restaurant,10.3506892,107.0831187
HCM_04117,Thanh phat,10.3644979,107.0623756
HCM_04118,Son Dang Quan,10.3353969,107.0788886
HCM_04119,Paradise golf resort,10.3553489,107.1022852
HCM_04120,Biwon,10.3556945,107.1011613
HCM_04121,Highlands Coffee,10.3548564,107.084461
HCM_04122,Lucy's Sports Bar & Hotel,10.339938,107.0724197
HCM_04123,193,10.3680387,107.0819641
HCM_04124,Cá Cảnh Cafe,10.3544235,107.0875802
HCM_04125,Hun Tiền Nhau,10.3423955,107.0823993
HCM_04126,Café San Vườn,10.3476299,107.0751454
HCM_04127,360°,10.3481492,107.0720578
HCM_04128,Fang Pub,10.347527,107.0748753
HCM_04129,Rainbow Hotel,10.3388102,107.0719406
HCM_04130,My House,10.3395661,107.0722205
HCM_04131,Happy Diamonds,10.3401096,107.0726166
HCM_04132,Rainbow Bar,10.3388191,107.0718554
HCM_04133,Hoa Để nhất,10.3397865,107.0723938
HCM_04134,Mr. Park,10.3407147,107.0734167
HCM_04135,Hot Lips,10.3426275,107.0763482
HCM_04136,Vibe Bar,10.3425682,107.0758446
HCM_04137,Jack's Bearded Clam Bar,10.3425347,107.0766413
HCM_04138,Lucky Horse Shoe,10.3424962,107.07616
HCM_04139,Ga Lang,10.3427219,107.0752519
HCM_04140,Sweet Heart,10.342599,107.0764218
HCM_04141,Alibaba,10.3426126,107.0763898
HCM_04142,Cucumber,10.3425775,107.0765194
HCM_04143,Mỹ Phước Hotel,10.3426406,107.0763029
HCM_04144,Partea,10.3381598,107.0851074
HCM_04145,Hu Tieu Muc,10.3391776,107.0847141
HCM_04146,Yummy! Yummy!,10.3426063,107.0776996
HCM_04147,Sophie,10.3480823,107.0736544
HCM_04148,6D,10.3430931,107.0793464
HCM_04149,VTS,10.338023,107.0717402
HCM_04150,Cà Phê Ông Già,10.3585428,107.0789177
HCM_04151,Lucky Hotel,10.336486,107.0825032
HCM_04152,cafe Moc diem tam buoi sang,10.3368302,107.0849778
HCM_04153,Thanh Xuân,10.3331026,107.0817578
HCM_04154,Bánh cuôn Nam dinh,10.3697202,107.0839827
HCM_04155,Lau bo nam vang,10.3894913,107.1038419
HCM_04156,Công Ty TNHH Thương Mại Dịch Vụ Thái Bảo,10.3488837,107.0791199
HCM_04157,hủ tiếu tùng hung (hủ tiếu chui),10.34886,107.0789495
HCM_04158,Cafe Hương Tràm 1,10.3989818,107.1164879
HCM_04159,Bún Bò Huế Hương Giang,10.3696766,107.0840054
HCM_04160,Bãi tắm Thủy Tiên,10.371436,107.1242939
HCM_04161,Pho ha noi,10.3543232,107.0847911
HCM_04162,Highland Coffee,10.33577,107.0864344
HCM_04163,Pho Tai Nam Dinh,10.385781,107.0978157
HCM_04164,Nhà úp ngược VT,10.3555084,107.0773744
HCM_04165,nhà nghỉ vũng tàu,10.3384284,107.0897122
HCM_04166,Bánh cuốn Phương Uyên,10.3987214,107.1161816
HCM_04167,Thuân Phúc,10.3395358,107.0833272
HCM_04168,Thuy Van,10.3342266,107.0897555
HCM_04169,A Tú,10.3363982,107.0906299
HCM_04170,Minh Hiền,10.3386496,107.0891488
HCM_04171,Quán 79,10.3325371,107.0891939
HCM_04172,Lightroom,10.3369773,107.0723077
HCM_04173,Khách Sạn Phương Đông,10.3428228,107.0912844
HCM_04174,Sushi Lounge,10.3588512,107.0901666
HCM_04175,Café & Tea Yoko,10.3376319,107.085517
HCM_04176,Ốc Cô Quyền,10.3392881,107.0878857
HCM_04177,Quán Cô Nên,10.3525502,107.0651625
HCM_04178,Bạch Đằng,10.3463505,107.0744113
HCM_04179,Anh Anh,10.3487176,107.0749995
HCM_04180,Bahn Khot 14,10.3406815,107.0789281
HCM_04181,Bahn Khot Cay Sung,10.3405686,107.0799963
HCM_04182,Hoa,10.3469513,107.0793467
HCM_04183,Bicycle Hotel,10.3330265,107.0819118
HCM_04184,Augusta Coffee,10.3596573,107.0907892
HCM_04185,You & Me Cafè Bar,10.3332614,107.081824
HCM_04186,Chợ Bến Đình,10.3721127,107.0766337
HCM_04187,Khách sạn Điện lực,10.3304051,107.0872231
HCM_04188,Ngon 15,10.3421556,107.0792281
HCM_04189,hủ tíu Anh Dương 20k,10.3327338,107.081981
HCM_04190,Cơm Tấm 67,10.3482693,107.0786445
HCM_04191,Urban Coffee Bar,10.3643295,107.0838716
HCM_04192,An Khánh,10.3644939,107.083713
HCM_04193,Song Hỷ Trà,10.3478758,107.0739228
HCM_04194,Rooftop Coffee - Nhà hàng Sân Thượng,10.347677,107.0745664
HCM_04195,Phương Nam Book Coffee,10.3473267,107.073175
HCM_04196,Paddy,10.3425533,107.0751838
HCM_04197,R&R,10.3424458,107.0751595
HCM_04198,Phi Long Tea,10.3477357,107.0737229
HCM_04199,Cafe Bảy,10.3421159,107.0750814
HCM_04200,Wonderful Bar,10.3425116,107.0751703
HCM_04201,Mary Book Coffee,10.3478069,107.0738223
HCM_04202,Lam Đường,10.3531131,107.1018731
HCM_04203,Bún riêu Ngọc Anh,10.3483175,107.0745557
HCM_04204,Hủ tiếu mì Cô Oanh,10.3499849,107.0767468
HCM_04205,Hoa Biển,10.3484172,107.071764
HCM_04206,Cafe Trẻ,10.354108,107.0833949
HCM_04207,Letto,10.3563282,107.0826499
HCM_04208,Mai Lâm,10.3546881,107.1006268
HCM_04209,Ngọc Tước,10.345519,107.09183
HCM_04210,Lẩu,10.3373925,107.0896433
HCM_04211,Nam Anh,10.3506921,107.0952562
HCM_04212,Ti Ami,10.3554831,107.1000006
HCM_04213,Quán 27,10.337142,107.0896326
HCM_04214,Lan Hương,10.3373963,107.0897643
HCM_04215,Tuấn Hưng,10.3372445,107.0895087
HCM_04216,Khu Nhà Rông,10.3628222,107.1110098
HCM_04217,Quán 78 Lẩu Cá Đuối,10.3440049,107.0798411
HCM_04218,Nguyễn Công Trứ,10.3420618,107.0768538
HCM_04219,B2B Food & Drink,10.3444221,107.0797269
HCM_04220,Bánh mì Cây Điệp,10.3444387,107.0799271
HCM_04221,Bún chả cá Quy Nhơn,10.3442511,107.0799072
HCM_04222,Lotteria,10.3499579,107.0939718
HCM_04223,Tiến An,10.3624675,107.061731
HCM_04224,Cafe Thanh Trúc,10.3639558,107.0617009
HCM_04225,Eo Biển Xanh,10.3652235,107.062334
HCM_04226,Nathalie's,10.3797226,107.0560762
HCM_04227,Phố Biển,10.3864252,107.0588785
HCM_04228,Tân Phát,10.3865609,107.0615091
HCM_04229,Bảo Trâm,10.3762933,107.0706825
HCM_04230,Bánh Mì Xíu Mại,10.3759331,107.0706244
HCM_04231,Gành Hào,10.3601364,107.0603327
HCM_04232,Hàu Biển,10.3614553,107.0612345
HCM_04233,Miến Lươn Xứ Nghệ,10.3701168,107.0880298
HCM_04234,Bamboo Garden,10.3502281,107.0731414
HCM_04235,Quán Sơn Nga,10.3662287,107.0763874
HCM_04236,Milano Boo,10.3687741,107.0896649
HCM_04237,Milano,10.3396712,107.0723868
HCM_04238,Lập Thành,10.3489902,107.0770755
HCM_04239,Lax,10.3492045,107.0772388
HCM_04240,Hai Lang,10.3496223,107.078003
HCM_04241,I-sushi,10.3491358,107.0775131
HCM_04242,Chè Thái A Khèn,10.3492781,107.0778737
HCM_04243,Hot Dog,10.3507604,107.0777669
HCM_04244,Hoàng Yến,10.3515402,107.0723112
